step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
382,327264,6112,0.01995871677003817,1.0,1.0,,,,,,,,,
383,328304,6128,0.016164119268268492,1.0,1.0,,,,,,,,,
384,329344,6144,0.01706041643734764,1.0,1.0,,,,,,,,,
385,330256,6160,0.014795230617044772,1.0,1.0,0.015382226669184432,1.0,1.0,,,,,,
386,331296,6176,0.014262498360271627,1.0,1.0,,,,,,,,,
387,332080,6192,0.020952104914926318,1.0,1.0,,,,,,,,,
388,332864,6208,0.018064875175725772,1.0,1.0,,,,,,,,,
389,333904,6224,0.017237393043970997,1.0,1.0,,,,,,,,,
390,334944,6240,0.01654788106394122,1.0,1.0,,,,,,,,,
391,335984,6256,0.02108814004078042,1.0,1.0,,,,,,,,,
392,336896,6272,0.01527839599923417,1.0,1.0,,,,,,,,,
393,337808,6288,0.016502561825741884,0.9375,0.9375,0.022250910507464427,1.0,1.0,,,,,,
394,338592,6304,0.018327908989420317,1.0,1.0,,,,,,,,,
395,339504,6320,0.018473656692674794,1.0,1.0,,,,,,,,,
396,340416,6336,0.018768454050449628,1.0,1.0,,,,,,,,,
397,341328,6352,0.012606974167683641,1.0,1.0,,,,,,,,,
398,342240,6368,0.021632998460428488,0.875,0.875,,,,,,,,,
399,343280,6384,0.014442252834779696,0.9375,0.9375,,,,,,,,,
400,344448,6400,0.013169962484214088,1.0,1.0,,,,,,,,,
401,345104,6416,0.023416604357802275,0.9375,0.9375,0.016361446586366568,1.0,1.0,,,,,,
402,345888,6432,0.020558635173122754,1.0,1.0,,,,,,,,,
403,346800,6448,0.01889031770694958,1.0,1.0,,,,,,,,,
404,347712,6464,0.018303978966195667,1.0,1.0,,,,,,,,,
405,348624,6480,0.020393889839269343,1.0,1.0,,,,,,,,,
406,349664,6496,0.01732469290818912,0.9375,0.9375,,,,,,,,,
407,350448,6512,0.0202815179120816,0.9375,0.9375,,,,,,,,,
408,351360,6528,0.02139442845615731,0.9375,0.9375,,,,,,,,,
409,352144,6544,0.01609292566671172,0.9375,0.9375,0.015889044265789423,1.0,1.0,,,,,,
410,353056,6560,0.01911013191406417,1.0,1.0,,,,,,,,,
411,353968,6576,0.02153032887743068,0.9375,0.9375,,,,,,,,,
412,354752,6592,0.02147643563363033,1.0,1.0,,,,,,,,,
413,355792,6608,0.014206840134710462,1.0,1.0,,,,,,,,,
414,356576,6624,0.016558026747450372,0.9375,0.9375,,,,,,,,,
415,357488,6640,0.018484556229504314,1.0,1.0,,,,,,,,,
416,358144,6656,0.019724885027247584,1.0,1.0,,,,,,,,,
417,359056,6672,0.021848940938123503,1.0,1.0,0.019031659498891424,1.0,1.0,,,,,,
418,359840,6688,0.020851359941747208,1.0,1.0,,,,,,,,,
419,360880,6704,0.016389691152510863,1.0,1.0,,,,,,,,,
420,361792,6720,0.01926728132439613,0.9375,0.9375,,,,,,,,,
421,362576,6736,0.019039273186577457,1.0,1.0,,,,,,,,,
422,363488,6752,0.02520613764915156,1.0,1.0,,,,,,,,,
423,364400,6768,0.015757598932696546,0.9375,0.9375,,,,,,,,,
424,365312,6784,0.023909428999225577,1.0,1.0,,,,,,,,,
425,366224,6800,0.014629156380597776,1.0,1.0,0.02046264628060635,1.0,1.0,,,,,,
426,367136,6816,0.016729823456639436,1.0,1.0,,,,,,,,,
427,367792,6832,0.02193605160231959,0.9375,0.9375,,,,,,,,,
428,368576,6848,0.017212550383990787,1.0,1.0,,,,,,,,,
429,369616,6864,0.01708553171559771,1.0,1.0,,,,,,,,,
430,370400,6880,0.018603583891698933,1.0,1.0,,,,,,,,,
431,371184,6896,0.02358612999152745,1.0,1.0,,,,,,,,,
432,372096,6912,0.021079019586518696,1.0,1.0,,,,,,,,,
433,372880,6928,0.016526115800445117,1.0,1.0,0.018407606349919826,1.0,1.0,,,,,,
434,374048,6944,0.01422168728962068,1.0,1.0,,,,,,,,,
435,374960,6960,0.019751200810347556,0.9375,0.9375,,,,,,,,,
436,375872,6976,0.015474272267319652,0.9375,0.9375,,,,,,,,,
437,376784,6992,0.019838056452497803,0.9375,0.9375,,,,,,,,,
438,377440,7008,0.0246216896186952,0.9375,0.9375,,,,,,,,,
439,378224,7024,0.02405426161478705,0.9375,0.9375,,,,,,,,,
440,378880,7040,0.02322058012046057,1.0,1.0,,,,,,,,,
441,379664,7056,0.017178063276466562,1.0,1.0,0.02234548924988709,1.0,1.0,,,,,,
442,380448,7072,0.01963565246109226,0.9375,0.9375,,,,,,,,,
443,381360,7088,0.017753628257115517,0.9375,0.9375,,,,,,,,,
444,382272,7104,0.0225873574674934,1.0,1.0,,,,,,,,,
445,383312,7120,0.01600497169900649,1.0,1.0,,,,,,,,,
446,383968,7136,0.015694194917720325,0.9375,0.9375,,,,,,,,,
447,384624,7152,0.01934272509708967,1.0,1.0,,,,,,,,,
448,385664,7168,0.014621758993109923,1.0,1.0,,,,,,,,,
449,386576,7184,0.015601045180390868,1.0,1.0,0.021922149036372407,1.0,1.0,,,,,,
450,387360,7200,0.020414947769652372,0.9375,0.9375,,,,,,,,,
451,388144,7216,0.019240577957370986,0.9375,0.9375,,,,,,,,,
452,388800,7232,0.01846938098639112,1.0,1.0,,,,,,,,,
453,389712,7248,0.016076025356964577,0.9375,0.9375,,,,,,,,,
454,390624,7264,0.01938866817168202,1.0,1.0,,,,,,,,,
455,391280,7280,0.021629630548838354,0.9375,0.9375,,,,,,,,,
456,392192,7296,0.01705006836028442,0.9375,0.9375,,,,,,,,,
457,393232,7312,0.01838057405645181,1.0,1.0,0.016666023264473487,1.0,1.0,,,,,,
458,394016,7328,0.020590755468320194,1.0,1.0,,,,,,,,,
459,394672,7344,0.020480848156617413,0.9375,0.9375,,,,,,,,,
460,395456,7360,0.02068079193781699,1.0,1.0,,,,,,,,,
461,396368,7376,0.01770728397788868,1.0,1.0,,,,,,,,,
462,397024,7392,0.021702092060973316,1.0,1.0,,,,,,,,,
463,397680,7408,0.02171688991831684,1.0,1.0,,,,,,,,,
464,398720,7424,0.01679957824111284,1.0,1.0,,,,,,,,,
465,399632,7440,0.0208205568591081,1.0,1.0,0.01650680837313402,1.0,1.0,,,,,,
466,400544,7456,0.017002094392796686,1.0,1.0,,,,,,,,,
467,401584,7472,0.016571168715282313,1.0,1.0,,,,,,,,,
468,402368,7488,0.02102854120444723,1.0,1.0,,,,,,,,,
469,403280,7504,0.01970059983972419,1.0,1.0,,,,,,,,,
470,404192,7520,0.01940874674197679,1.0,1.0,,,,,,,,,
471,405104,7536,0.015918542875531166,0.875,0.875,,,,,,,,,
472,405888,7552,0.021500557065700813,1.0,1.0,,,,,,,,,
473,406800,7568,0.019873453717629358,1.0,1.0,0.019131939588953952,1.0,1.0,,,,,,
474,407456,7584,0.022481400329770168,0.875,0.875,,,,,,,,,
475,408496,7600,0.01460229392203459,1.0,1.0,,,,,,,,,
476,409536,7616,0.016242358908693078,1.0,1.0,,,,,,,,,
477,410320,7632,0.019113651243318944,1.0,1.0,,,,,,,,,
478,411232,7648,0.014067071403586621,0.9375,0.9375,,,,,,,,,
479,412144,7664,0.017382847167258273,1.0,1.0,,,,,,,,,
480,413184,7680,0.01609748986679364,1.0,1.0,,,,,,,,,
481,414096,7696,0.01664657707817554,1.0,1.0,0.022405661346726048,1.0,1.0,,,,,,
482,414880,7712,0.018740155175383823,1.0,1.0,,,,,,,,,
483,415792,7728,0.01920818441000392,1.0,1.0,,,,,,,,,
484,416576,7744,0.029176798958627043,0.9375,0.9375,,,,,,,,,
485,417232,7760,0.02039940573606918,1.0,1.0,,,,,,,,,
486,418144,7776,0.017941907433999194,1.0,1.0,,,,,,,,,
487,418928,7792,0.019816564610898885,1.0,1.0,,,,,,,,,
488,419840,7808,0.016841790876570634,1.0,1.0,,,,,,,,,
489,420752,7824,0.017595176671310844,1.0,1.0,0.017220112565890257,1.0,1.0,,,,,,
490,421536,7840,0.019712185531810793,0.9375,0.9375,,,,,,,,,
491,422448,7856,0.02650036553446699,0.9375,0.9375,,,,,,,,,
492,423360,7872,0.018933207622323735,0.875,0.875,,,,,,,,,
493,424400,7888,0.0190535232233092,1.0,1.0,,,,,,,,,
494,425312,7904,0.01752134619579741,1.0,1.0,,,,,,,,,
495,426224,7920,0.01826722491170943,0.8125,0.8125,,,,,,,,,
496,427136,7936,0.01871363570858153,1.0,1.0,,,,,,,,,
497,428048,7952,0.017128208016331102,1.0,1.0,0.015426692214142657,1.0,1.0,,,,,,
498,428960,7968,0.01746799083433676,1.0,1.0,,,,,,,,,
499,429872,7984,0.01728205026597201,1.0,1.0,,,,,,,,,
500,430784,8000,0.01373962228261624,1.0,1.0,,,,,,,,,
501,431696,8016,0.016892770341532273,1.0,1.0,,,,,,,,,
502,432480,8032,0.021186777168000697,0.9375,0.9375,,,,,,,,,
503,433520,8048,0.011785307245311074,1.0,1.0,,,,,,,,,
504,434304,8064,0.018773567340108644,1.0,1.0,,,,,,,,,
505,435216,8080,0.016988730848445682,1.0,1.0,0.020973106049978013,1.0,1.0,,,,,,
506,436000,8096,0.024206235072282617,1.0,1.0,,,,,,,,,
507,436656,8112,0.019745173199196525,1.0,1.0,,,,,,,,,
508,437184,8128,0.024878839203861677,0.9375,0.9375,,,,,,,,,
509,438096,8144,0.017622180751824642,1.0,1.0,,,,,,,,,
510,438880,8160,0.021980281931334295,1.0,1.0,,,,,,,,,
511,439664,8176,0.0186792066590319,1.0,1.0,,,,,,,,,
512,440448,8192,0.020664459618072,1.0,1.0,,,,,,,,,
513,441232,8208,0.025570044604965193,1.0,1.0,0.019866955105850556,1.0,1.0,,,,,,
514,442016,8224,0.01945261789442616,0.875,0.875,,,,,,,,,
515,442928,8240,0.018226585907478922,1.0,1.0,,,,,,,,,
516,443840,8256,0.017902748879790684,1.0,1.0,,,,,,,,,
517,444752,8272,0.015335849225179542,1.0,1.0,,,,,,,,,
518,445536,8288,0.02092033971508603,1.0,1.0,,,,,,,,,
519,446448,8304,0.021225750950543444,1.0,1.0,,,,,,,,,
520,447360,8320,0.019887270258939545,1.0,1.0,,,,,,,,,
521,448400,8336,0.014911739306734688,1.0,1.0,0.018917962691270798,1.0,1.0,,,,,,
522,449184,8352,0.01916542674272911,1.0,1.0,,,,,,,,,
523,449840,8368,0.020943138289795115,1.0,1.0,,,,,,,,,
524,450624,8384,0.02147312429033164,1.0,1.0,,,,,,,,,
525,451408,8400,0.017635649341047305,0.9375,0.9375,,,,,,,,,
526,452192,8416,0.018928698624931715,0.875,0.875,,,,,,,,,
527,452848,8432,0.022114511837675762,0.9375,0.9375,,,,,,,,,
528,453632,8448,0.015708491969896366,0.9375,0.9375,,,,,,,,,
529,454544,8464,0.01695241078454014,0.9375,0.9375,0.018415778806092686,1.0,1.0,,,,,,
530,455328,8480,0.015032458525268926,1.0,1.0,,,,,,,,,
531,456240,8496,0.016423342176723563,1.0,1.0,,,,,,,,,
532,457024,8512,0.02344521163765388,1.0,1.0,,,,,,,,,
533,457808,8528,0.0213409263484399,1.0,1.0,,,,,,,,,
534,458592,8544,0.02369927244023567,1.0,1.0,,,,,,,,,
535,459504,8560,0.01914034976774027,0.9375,0.9375,,,,,,,,,
536,460160,8576,0.02513077942200459,0.9375,0.9375,,,,,,,,,
537,460944,8592,0.021540689726705864,1.0,1.0,0.017335573548010075,1.0,1.0,,,,,,
538,461728,8608,0.02111618699467821,0.9375,0.9375,,,,,,,,,
539,462512,8624,0.023557220194336186,1.0,1.0,,,,,,,,,
540,463296,8640,0.01706030266627295,1.0,1.0,,,,,,,,,
541,464080,8656,0.017960604427758542,1.0,1.0,,,,,,,,,
542,464992,8672,0.02075818399449312,0.9375,0.9375,,,,,,,,,
543,465904,8688,0.020124818179811786,1.0,1.0,,,,,,,,,
544,466560,8704,0.0197269412144708,1.0,1.0,,,,,,,,,
545,467344,8720,0.020765983732429823,0.875,0.875,0.02074993884525725,1.0,1.0,,,,,,
546,468128,8736,0.023057837723459942,1.0,1.0,,,,,,,,,
547,469040,8752,0.016080795153646278,1.0,1.0,,,,,,,,,
548,469696,8768,0.020027745876196375,1.0,1.0,,,,,,,,,
549,470736,8784,0.014529250354892156,0.875,0.875,,,,,,,,,
550,471520,8800,0.020433687581389772,1.0,1.0,,,,,,,,,
551,472304,8816,0.021349820155681987,1.0,1.0,,,,,,,,,
552,473344,8832,0.014749290184622128,1.0,1.0,,,,,,,,,
553,474128,8848,0.02175345776096208,0.9375,0.9375,0.016985415324835926,1.0,1.0,,,,,,
554,475040,8864,0.016460912447148045,1.0,1.0,,,,,,,,,
555,476080,8880,0.015000441618737882,0.9375,0.9375,,,,,,,,,
556,476864,8896,0.021438288000764014,1.0,1.0,,,,,,,,,
557,477904,8912,0.015967878824724762,1.0,1.0,,,,,,,,,
558,478944,8928,0.015082544865803236,1.0,1.0,,,,,,,,,
559,479728,8944,0.019165465435080856,1.0,1.0,,,,,,,,,
560,480640,8960,0.01579483689886193,1.0,1.0,,,,,,,,,
561,481552,8976,0.02022173757158693,1.0,1.0,0.015070539996108795,1.0,1.0,,,,,,
562,482336,8992,0.0204296223621562,0.9375,0.9375,,,,,,,,,
563,483120,9008,0.02346493388441634,0.9375,0.9375,,,,,,,,,
564,483904,9024,0.020230358314795752,0.9375,0.9375,,,,0.9990000128746033,0.9980544747081712,1.0,1.0,1.0,0.9990262901655307

